Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Partial Gene,Add Date,Is Public,Sequencing Status,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,SMART,SUPERFam,CATH FunFam,Enzyme,KO,IMG Term,MyIMG (self),MyIMG (group),MyIMG (public)
3300049257 assembled Ga0508133_028976_1_399,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,399,-,399,133,CDS,,,,No,Draft,,,Ga0508133_028976,,Ga0508133_028976,400,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_088663_160_276,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,160,276,-,117,38,CDS,,,,No,Draft,,,Ga0508133_088663,,Ga0508133_088663,278,0.68,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_062463_4_354,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,4,354,#ERROR!,351,116,CDS,,,,No,Draft,,,Ga0508133_062463,,Ga0508133_062463,365,0.57,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_015973_22866_24254,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,22866,24254,#ERROR!,1389,462,CDS,,,,No,Draft,,,Ga0508133_015973,,Ga0508133_015973,49653,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,"TIGR02932===V-containing nitrogenase, beta subunit",,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_030166_1770_3020,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1770,3020,-,1251,416,CDS,,,,No,Draft,,,Ga0508133_030166,,Ga0508133_030166,3449,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_057776_3_251,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,251,-,249,83,CDS,,,,No,Draft,,,Ga0508133_057776,,Ga0508133_057776,251,0.65,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00002_343537_344925,null,nitrogenase molybdenum-iron protein beta chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,343537,344925,-,1389,462,CDS,,,,No,Draft,,,Ga0508132_00002,,Ga0508132_00002,538500,0.47,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,TIGR01286===nitrogenase molybdenum-iron protein beta chain,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_038000_1_261,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,261,#ERROR!,261,87,CDS,,,,No,Draft,,,Ga0508133_038000,,Ga0508133_038000,261,0.65,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_003510_1_321,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,321,-,321,107,CDS,,,,No,Draft,,,Ga0508133_003510,,Ga0508133_003510,324,0.65,1,,,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_073242_7_222,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,7,222,-,216,71,CDS,,,,No,Draft,,,Ga0508133_073242,,Ga0508133_073242,222,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_017353_1_255,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,255,-,255,85,CDS,,,,No,Draft,,,Ga0508133_017353,,Ga0508133_017353,384,0.62,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_076515_121_198,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,121,198,-,78,25,CDS,,,,No,Draft,,,Ga0508133_076515,,Ga0508133_076515,200,0.65,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_041944_1_75,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,75,#ERROR!,75,24,CDS,,,,No,Draft,,,Ga0508133_041944,,Ga0508133_041944,796,0.63,1,,,,,,,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_059953_337_1104,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,337,1104,#ERROR!,768,256,CDS,,,,No,Draft,,,Ga0508133_059953,,Ga0508133_059953,1105,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_074816_2_466,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,466,#ERROR!,465,155,CDS,,,,No,Draft,,,Ga0508133_074816,,Ga0508133_074816,468,0.62,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_099552_226_540,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,226,540,-,315,104,CDS,,,,No,Draft,,,Ga0508133_099552,,Ga0508133_099552,541,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_061856_2_595,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,595,#ERROR!,594,197,CDS,,,,No,Draft,,,Ga0508133_061856,,Ga0508133_061856,956,0.59,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_007169_2_565,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,565,#ERROR!,564,187,CDS,,,,No,Draft,,,Ga0508133_007169,,Ga0508133_007169,1432,0.62,1,,pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_005931_1_282,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,282,-,282,94,CDS,,,,No,Draft,,,Ga0508133_005931,,Ga0508133_005931,283,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_028458_58_273,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,58,273,#ERROR!,216,72,CDS,,,,No,Draft,,,Ga0508133_028458,,Ga0508133_028458,273,0.62,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_045156_2_235,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,235,#ERROR!,234,78,CDS,,,,No,Draft,,,Ga0508133_045156,,Ga0508133_045156,237,0.68,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_058713_980_1405,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,980,1405,#ERROR!,426,141,CDS,,,,No,Draft,,,Ga0508133_058713,,Ga0508133_058713,3359,0.66,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_090683_1_213,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,213,-,213,71,CDS,,,,No,Draft,,,Ga0508133_090683,,Ga0508133_090683,214,0.6,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_043201_2_100,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,100,#ERROR!,99,32,CDS,,,,No,Draft,,,Ga0508133_043201,,Ga0508133_043201,304,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_001398_4670_5089,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,4670,5089,#ERROR!,420,140,CDS,,,,No,Draft,,,Ga0508133_001398,,Ga0508133_001398,5090,0.68,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_069066_1_282,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,282,#ERROR!,282,94,CDS,,,,No,Draft,,,Ga0508133_069066,,Ga0508133_069066,283,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_083152_1_318,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,318,#ERROR!,318,106,CDS,,,,No,Draft,,,Ga0508133_083152,,Ga0508133_083152,320,0.66,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_088890_1_252,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,252,-,252,84,CDS,,,,No,Draft,,,Ga0508133_088890,,Ga0508133_088890,491,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_050890_614_2173,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,614,2173,-,1560,519,CDS,,,,No,Draft,,,Ga0508133_050890,,Ga0508133_050890,5874,0.62,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase<<>>pfam11844===Domain of unknown function (DUF3364),TIGR01286===nitrogenase molybdenum-iron protein beta chain,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_046066_2_433,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,433,#ERROR!,432,144,CDS,,,,No,Draft,,,Ga0508133_046066,,Ga0508133_046066,433,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_010319_1_462,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,462,-,462,154,CDS,,,,No,Draft,,,Ga0508133_010319,,Ga0508133_010319,737,0.68,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_000211_26_289,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,26,289,#ERROR!,264,88,CDS,,,,No,Draft,,,Ga0508133_000211,,Ga0508133_000211,289,0.66,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
